name,in-28F,pH2_s-28F,1-28F,2-28F,3-28F,4-28F,62-28F,48-28F,53-28F,65-28F,60-28F,67-28F,90-28F,85-28F,96-28F,97-28F,98-28F,106-28F,71-28F,79-28F,pH2_r-28F,pH12-28F,salt-28F
Buttiauxella agrestis,0,NaN,0.0329055610398157,0,0,0,0,0,0.209995800083998,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Pectobacterium carotovorum,0,NaN,0.0987166831194472,0,0,0,0,0,0.167996640067199,0,0.0304599451720987,0,0,0,0,0,0,0,0,0,NaN,0,0
Pseudonocardia antarctica,0.0477783086478739,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Aeromicrobium sp,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0.115949497552177,0
Erwinia sp,0,NaN,0,0.0680087051142546,0,0,0.0296970896852108,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Serratia grimesii,0,NaN,0.0329055610398157,0,0,0,0,0,0,0,0,0,0,0,0.0248478071810163,0,0,0,0,0,NaN,0,0
Rhodomicrobium sp,0,NaN,0,0,0,0,0,0,0,0.198544010589014,0,1.57635467980296,0,0,0,0,0,0,0,0,NaN,0,0
Bradyrhizobium sp,0,NaN,0.0329055610398157,0,0,0,0,0,0,1.95234943745864,0,4.08866995073892,0.174681463214139,0.0604960677555959,0,0,0,0,0,0,NaN,0,0
Rhodopseudomonas sp,0,NaN,0,0,0,0,0,0,0,0,0,0,0.554870530209618,0,0,0,0,0,0,0,NaN,0,0
Afipia sp,0,NaN,0,0,0,0,0.00989902989507028,0,0,0.794176042356056,0,0.541871921182266,0,0,0,0,0,0,0,0,NaN,0,0
Aliihoeflea aestuarii,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,2.5380056686421,0
Brevundimonas diminuta,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0.231898995104355,0
