"Plot Title: 31"
"#","Date Time, GMT-04:00","Temp, °C","Intensity, Lux","Coupler Detached","End Of File"
312,10/03/12 12:02:16  AM,20.043,1636.1,,
313,10/03/12 12:32:16  AM,20.043,1722.2,,
314,10/03/12 01:02:16  AM,20.138,1550.0,,
315,10/03/12 01:32:16  AM,20.138,1550.0,,
316,10/03/12 02:02:16  AM,20.138,1722.2,,
317,10/03/12 02:32:16  AM,20.138,1636.1,,
318,10/03/12 03:02:16  AM,20.138,1636.1,,
319,10/03/12 03:32:16  AM,20.138,1636.1,,
320,10/03/12 04:02:16  AM,20.234,1722.2,,
321,10/03/12 04:32:16  AM,20.234,1808.3,,
322,10/03/12 05:02:16  AM,20.234,1808.3,,
323,10/03/12 05:32:16  AM,20.234,1722.2,,
324,10/03/12 06:02:16  AM,20.234,1808.3,,
325,10/03/12 06:32:16  AM,20.234,1636.1,,
326,10/03/12 07:02:16  AM,20.234,1722.2,,
327,10/03/12 07:32:16  AM,20.234,1808.3,,
328,10/03/12 08:02:16  AM,20.329,1722.2,,
329,10/03/12 08:32:16  AM,20.329,1722.2,,
330,10/03/12 09:02:16  AM,20.329,1636.1,,
331,10/03/12 09:32:16  AM,20.329,1636.1,,
332,10/03/12 10:02:16  AM,20.329,1722.2,,
333,10/03/12 10:32:16  AM,20.329,1808.3,,
334,10/03/12 11:02:16  AM,20.424,1808.3,,
335,10/03/12 11:32:16  AM,20.519,1722.2,,
336,10/03/12 12:02:16  PM,20.615,1636.1,,
337,10/03/12 12:32:16  PM,20.710,1722.2,,
338,10/03/12 01:02:16  PM,20.805,1636.1,,
339,10/03/12 01:32:16  PM,20.996,1808.3,,
340,10/03/12 02:02:16  PM,21.091,1894.5,,
341,10/03/12 02:32:16  PM,21.187,1808.3,,
342,10/03/12 03:02:16  PM,21.282,1722.2,,
343,10/03/12 03:32:16  PM,21.378,1550.0,,
344,10/03/12 04:02:16  PM,21.473,1636.1,,
345,10/03/12 04:32:16  PM,21.569,1808.3,,
346,10/03/12 05:02:16  PM,21.760,1550.0,,
347,10/03/12 05:32:16  PM,21.855,1550.0,,
348,10/03/12 06:02:16  PM,21.951,1550.0,,
349,10/03/12 06:32:16  PM,22.046,1636.1,,
350,10/03/12 07:02:16  PM,22.238,1636.1,,
351,10/03/12 07:32:16  PM,22.333,1550.0,,
352,10/03/12 08:02:16  PM,22.429,1377.8,,
353,10/03/12 08:32:16  PM,22.525,1367.0,,
354,10/03/12 09:02:16  PM,22.621,1377.8,,
355,10/03/12 09:32:16  PM,22.717,1550.0,,
356,10/03/12 10:02:16  PM,22.812,1377.8,,
357,10/03/12 10:32:16  PM,22.908,1377.8,,
358,10/03/12 11:02:16  PM,23.004,1463.9,,
359,10/03/12 11:32:16  PM,23.100,1345.5,,
360,10/04/12 12:02:16  AM,23.196,1550.0,,
361,10/04/12 12:32:16  AM,23.196,1550.0,,
362,10/04/12 01:02:16  AM,23.292,1377.8,,
363,10/04/12 01:32:16  AM,23.388,1356.3,,
364,10/04/12 02:02:16  AM,23.484,1463.9,,
365,10/04/12 02:32:16  AM,23.484,1550.0,,
366,10/04/12 03:02:16  AM,23.581,1334.7,,
367,10/04/12 03:32:16  AM,23.677,1377.8,,
368,10/04/12 04:02:16  AM,23.773,1463.9,,
369,10/04/12 04:32:16  AM,23.773,1463.9,,
370,10/04/12 05:02:16  AM,23.869,1463.9,,
371,10/04/12 05:32:16  AM,23.869,1463.9,,
372,10/04/12 06:02:16  AM,23.966,1550.0,,
373,10/04/12 06:32:16  AM,24.062,1550.0,,
374,10/04/12 07:02:16  AM,24.062,1377.8,,
375,10/04/12 07:32:16  AM,24.158,1463.9,,
